feature_id,start_frame,used_num,score,stereo_error[3],track_error_per_frame[3],truth_error_per_frame[4]
3653,131,19,0.90951,0.0806354 0.0327454 0.0870306,-1.84951 -0.110315 1.8528;-32.7213 0.339469 32.7231;-66.0231 0.826048 66.0282;-99.3239 1.33894 99.3329;-132.459 1.84418 132.472;-169.883 2.45718 169.901;-198.761 2.87952 198.782;-234.528 3.45313 234.553;-265.084 3.90478 265.112;-298.19 4.42761 298.223;-331.156 4.94372 331.192;-366.714 5.57321 366.756;-397.272 5.98409 397.317;-429.365 6.32411 429.411;-466.404 6.86834 466.455;-495.931 7.21927 495.984;-528.679 7.67426 528.734;-563.165 8.1824 563.225;,0.00933234 0.0234259 -0.000307499 0.0252182;0.00521968 -0.017785 -0.000528167 0.0185427;-0.00249686 -0.0127645 0.00186941 0.0131401;0.00520259 -0.0177349 -0.000925199 0.0185054;-0.00637267 -0.0127817 0.00266047 0.0145279;0.00929668 0.0548248 -0.00263311 0.0556697;-0.00636251 -0.0278262 0.0028966 0.0286909;0.00538262 0.0299666 -0.00123365 0.0304711;-0.00636294 -0.0137861 0.00288634 0.0154555;0.00905463 -0.0147117 -0.00226904 0.0174233;-0.00638149 -0.0161649 0.00245537 0.0175515;-0.00624163 0.02859 0.00121363 0.0292886;0.00910752 -0.0108316 -0.00104039 0.0141899;0.00532002 -0.027708 0.00180271 0.0282717;-0.00609386 0.055247 0.00314978 0.0556712;0.00914085 -0.00909139 -0.000266184 0.0128949;-0.00633829 -0.0204265 0.00345883 0.0216651;0.0054165 0.0191037 -0.000446806 0.0198618;
3800,136,19,0.191137,0.030779 -0.0192719 0.0363146,-2.69631 -0.0795433 2.69748;-26.3157 0.125203 26.316;-55.4884 0.532671 55.4909;-80.259 0.857362 80.2636;-107.193 1.11708 107.199;-134.132 1.47149 134.14;-162.854 1.86684 162.864;-187.537 2.20568 187.55;-213.486 2.63192 213.502;-243.578 3.09813 243.597;-267.406 3.39423 267.428;-293.924 3.89456 293.949;-321.835 4.28717 321.863;-346.855 4.83608 346.888;-372.657 5.10787 372.692;-401.115 5.69145 401.156;-425.464 5.97365 425.506;-452.017 6.47719 452.063;,0.00949997 0.0496099 0.00209008 0.0505546;0.0132191 -0.0410143 0.00364524 0.0432458;0.00941697 0.0238812 0.00165851 0.0257243;-0.0141633 -0.00951801 0.0033362 0.0173874;0.0132236 -0.0243587 0.00375085 0.0279693;0.00923771 -0.0198366 0.0019847 0.0219719;-0.0100729 0.0277192 0.00304091 0.029649;0.00921574 -0.0214691 0.00147396 0.0234099;-0.01034 -0.032981 0.00132582 0.0345893;0.00944344 0.0528677 0.000776371 0.0537101;0.00924201 -0.0209967 0.0020843 0.0230352;-0.0103996 -0.0213263 -6.03582e-05 0.0237269;0.00941219 0.0100779 0.00154714 0.0138761;-0.0104694 -0.0101005 -0.00168149 0.0146443;0.00929728 -0.0334039 0.00336798 0.0348368;-0.0102518 0.018861 -0.00111807 0.0214963;0.00926526 -0.0180685 0.00262398 0.0204744;0.00909406 -0.0128721 -0.00135347 0.0158185;
5214,165,19,0.189187,-0.0936251 -0.0213776 0.0960346,0.350897 0.041072 0.353293;-18.4958 0.366977 18.4994;-38.6175 0.865543 38.6272;-55.9843 1.22234 55.9977;-74.6723 1.64673 74.6905;-94.907 2.08903 94.93;-112.272 2.40764 112.298;-130.982 2.86745 131.014;-149.728 3.22979 149.763;-170.415 3.623 170.453;-187.211 3.98296 187.254;-205.976 4.29002 206.02;-226.628 4.77724 226.678;-243.962 5.0796 244.015;-262.689 5.34916 262.743;-282.915 5.82927 282.975;-300.295 6.10721 300.358;-319.079 6.38338 319.143;,0.0131366 -0.0123017 0.00172984 0.0180802;0.0132423 -0.00739704 0.00418584 0.0157352;-0.0262749 0.0338541 -0.0100304 0.0440123;0.013163 -0.00753263 0.00234186 0.0153456;-0.0264041 -0.014107 -0.00854082 0.0311309;0.0133138 0.0387715 0.00135561 0.0410161;0.0211156 -0.00255993 0.00542915 0.0219521;-0.0343524 -0.0189713 -0.0115286 0.0409012;0.0210916 -0.00173824 0.00487244 0.0217168;0.0134549 0.0586098 0.00313644 0.0602161;-0.0263649 -0.0208416 -0.00762837 0.0344626;0.0132644 -0.000365005 0.00469944 0.014077;-0.0262454 0.0372737 -0.00934351 0.0465344;0.0132341 0.000918489 0.00399499 0.0138545;0.0133139 0.00166776 0.00584734 0.0146367;-0.0262459 0.0203324 -0.00935582 0.0344932;0.013268 0.00549175 0.00478105 0.0151346;0.0212079 0.0136457 0.00757293 0.0263311;
5540,171,19,1.35081,-0.0424237 -0.0921326 0.101431,0.882413 -0.03408 0.88307;-32.6138 0.46658 32.6171;-66.1778 0.967419 66.1848;-102.995 1.53142 103.006;-133.125 1.97963 133.14;-166.441 2.54215 166.46;-203.268 3.06644 203.291;-234.03 3.5419 234.057;-267.353 4.02805 267.383;-303.129 4.5799 303.163;-333.848 4.97574 333.885;-367.098 5.52117 367.139;-400.336 5.91723 400.38;-436.927 6.35816 436.973;-466.661 6.78343 466.71;-499.811 7.17227 499.862;-532.884 7.70905 532.94;-566.76 8.06123 566.817;,0.00518355 -0.0203937 -0.00136719 0.0210865;-0.00635928 -0.00886897 0.0029721 0.0113107;0.00906454 -0.0202897 -0.00203834 0.0223157;-0.0061085 0.0487957 0.00281001 0.0492568;0.00520605 -0.0150043 -0.000845249 0.0159043;-0.00255213 -0.0141244 0.000584944 0.0143651;0.00542567 0.0444741 -0.000233589 0.0448044;-0.00637437 -0.0123232 0.00262076 0.0141195;0.00907342 -0.0150881 -0.00183261 0.0177013;-0.00617677 0.0305537 0.00272065 0.0312903;0.00525325 -0.0130338 0.000251057 0.0140548;-0.00639626 -0.0139778 0.00211195 0.0155162;0.00914092 -0.0104942 -0.00026458 0.0139196;0.00940664 0.0509074 -7.84067e-05 0.0517692;-0.00634964 -0.0155187 0.00319492 0.0170692;0.00528992 -0.00873169 0.00110339 0.0102686;-0.00639235 -0.0166651 0.00220284 0.0179845;0.00918442 0.00920444 0.000746291 0.0130243;
5694,174,19,1.08907,-0.0554953 0.0493469 0.0742621,-2.54563 -0.0232754 2.54573;-31.8505 0.486487 31.8542;-64.4224 1.03431 64.4307;-100.404 1.64699 100.417;-130.433 2.13331 130.45;-162.937 2.71303 162.96;-197.925 3.2935 197.953;-227.906 3.84824 227.939;-260.298 4.35105 260.334;-292.575 4.97089 292.617;-328.214 5.5681 328.261;-357.21 6.12425 357.263;-389.448 6.80146 389.508;-421.781 7.34048 421.845;-454.913 8.04107 454.984;-489.644 8.68524 489.721;-519.582 9.25391 519.664;-554.371 9.95282 554.461;,0.00934407 0.037271 -0.00153197 0.038455;-0.00642362 -0.00953664 0.00147655 0.0115927;0.00517099 -0.0195519 -0.0016597 0.0202921;-0.00622382 0.0493437 0.00162777 0.0497613;0.00904657 -0.0199656 -0.00245635 0.0220567;-0.00643665 -0.0125828 0.00117383 0.0141823;0.00923059 0.027056 -0.00267179 0.0287118;-0.00644974 -0.0130749 0.000869392 0.0146051;0.00520339 -0.0160203 -0.000907109 0.0168686;-0.00647067 -0.0170433 0.000383185 0.0182343;-0.00615297 0.0423311 0.00177681 0.0428128;0.00897965 -0.0138999 -0.00401157 0.0170275;-0.00651539 -0.0185119 -0.000655563 0.0196359;0.00517465 -0.0123183 -0.00157484 0.0134535;-0.00652124 -0.00288858 -0.000791543 0.00717614;-0.00626497 0.0250708 0.000671105 0.0258505;0.0089817 -0.00535565 -0.00396355 0.0111832;-0.0063064 0.0262301 -0.000291107 0.0269791;
6080,189,19,0.397531,-0.00135623 -0.0122986 0.0123731,-1.7862 -0.097387 1.78886;-31.0883 0.248202 31.0893;-65.1295 0.689457 65.1332;-94.3614 1.10938 94.3679;-125.911 1.50125 125.92;-156.646 1.98529 156.659;-191.33 2.47331 191.346;-220.195 2.95326 220.215;-251.424 3.52914 251.449;-285.055 4.0883 285.084;-313.776 4.58827 313.809;-344.839 5.04574 344.876;-375.849 5.62346 375.891;-409.317 6.07954 409.362;-437.877 6.57698 437.926;-468.927 6.98443 468.979;-503.192 7.51774 503.249;-530.922 7.90971 530.981;,0.00934452 0.025249 -2.55681e-05 0.0269227;0.00916683 -0.0181681 0.000337193 0.0203525;-0.0099868 0.0389337 0.00503979 0.0405089;0.00910732 -0.0168034 -0.00104516 0.0191413;-0.006307 -0.00978914 0.00418565 0.0123744;0.0090762 -0.0307472 -0.00176808 0.0321075;0.00551682 0.0455772 0.000386594 0.0459116;-0.00641254 0.000420174 0.00173374 0.00665606;-0.00645799 -0.0160379 0.000677659 0.0173026;0.00924873 0.0287369 -0.00225042 0.0302723;-0.0102983 -0.0186152 0.00229488 0.0213973;0.00910255 -0.0162777 -0.0011557 0.0186857;-0.00646267 -0.0204925 0.000569291 0.0214949;0.00932906 0.0315424 -0.000383939 0.0328953;-0.0102987 -0.0236592 0.00228425 0.0259044;0.00914283 -0.010875 -0.000219683 0.0142093;0.00934294 0.0515885 -0.00155805 0.0524508;-0.0102257 -0.0252831 0.00398064 0.0275617;
6192,192,19,0.789366,0.110834 0.0213013 0.112862,0.725999 -0.10762 0.733933;-32.4399 0.370138 32.4421;-64.6537 0.848363 64.6593;-101.119 1.33042 101.128;-131.526 1.86562 131.54;-164.445 2.27059 164.46;-199.723 2.81738 199.743;-230.032 3.05544 230.052;-262.685 3.55284 262.709;-295.345 3.85743 295.37;-330.528 4.23299 330.555;-360.434 4.63595 360.464;-393.049 4.9947 393.081;-428.776 5.46104 428.811;-457.835 5.84834 457.872;-490.117 6.17326 490.156;-523.925 6.71646 523.968;-553.552 7.05724 553.597;,0.00524312 -0.0176759 1.57595e-05 0.0184371;0.00908111 -0.0203579 -0.00165419 0.0223528;-0.00635967 -0.023451 0.00296202 0.0244779;0.00937694 0.0410173 -0.000769352 0.0420825;-0.00642428 0.00426912 0.00146105 0.00785057;0.00527682 -0.0166884 0.000798692 0.017521;-0.00617996 0.030246 0.00264664 0.0309841;0.00922868 -0.0169836 0.00177456 0.0194103;-0.00636854 -0.016108 0.00275623 0.0175391;0.00535078 -0.0169019 0.00251736 0.0179065;0.00937967 0.0299532 0.000791867 0.0313974;-0.0063315 -0.0199315 0.00361677 0.0212234;0.00916789 -0.0125109 0.000362364 0.0155147;0.00552468 0.0438688 0.00057025 0.044219;-0.00633028 -0.0199619 0.00364519 0.0212565;0.00919057 -0.0133015 0.000889624 0.0161922;-0.00619762 0.00542874 0.00223677 0.00853726;0.00528696 -0.0161465 0.00103492 0.0170216;
6468,199,19,0.585425,-0.0315684 0.051178 0.0601311,0.912492 -0.0613513 0.914552;-32.7977 0.476067 32.8011;-66.4437 1.00067 66.4512;-102.651 1.61276 102.664;-133.784 2.08089 133.8;-167.372 2.75735 167.395;-204.444 3.3057 204.47;-234.432 3.93578 234.465;-267.732 4.50025 267.77;-302.788 5.03507 302.83;-333.486 5.60678 333.534;-367.823 5.96559 367.871;-400.282 6.5729 400.336;-436.855 7.02634 436.911;-467.276 7.62996 467.339;-500.517 8.11687 500.582;-537.151 8.73049 537.222;-567.152 9.20873 567.227;,0.00905068 -0.0242891 -0.00236114 0.0260279;-0.0063806 -0.00896447 0.00247585 0.0112785;0.00518457 -0.0193553 -0.00134424 0.0200827;-0.00621284 0.033704 0.00188273 0.0343236;0.00904837 -0.018014 -0.0024145 0.0203029;-0.00648574 -0.0114391 3.30645e-05 0.0131498;0.00931846 0.0433442 -0.00212689 0.0443855;-0.00649546 -0.0143221 -0.00019264 0.0157274;-0.00640614 -0.0172946 0.00188269 0.0185388;0.0053863 0.0124956 -0.00114804 0.0136554;-0.00644343 -0.0181844 0.00101657 0.019319;0.00917023 0.00283295 0.00041678 0.00960689;-0.00644937 -0.0322797 0.00087858 0.0329294;0.00546762 0.0434361 0.000741635 0.0437852;-0.00261875 -0.0214997 -0.000962509 0.02168;0.0052083 -0.0121244 -0.000792684 0.0132195;-0.00614502 0.0401226 0.00196204 0.0406378;0.00902787 -0.00384215 -0.00289063 0.0102284;
6549,203,19,2.41005,-0.0484495 -0.029129 0.0565319,0.626292 0.014223 0.626453;-23.1775 0.463371 23.1821;-49.4067 1.03692 49.4176;-70.8298 1.45853 70.8448;-94.6028 2.01849 94.6244;-119.722 2.47371 119.747;-141.779 2.99959 141.81;-166.215 3.57086 166.254;-189.656 4.10407 189.701;-216.012 4.79076 216.065;-238.098 5.30194 238.158;-262.118 5.87175 262.184;-288.615 6.28958 288.684;-310.197 6.82728 310.272;-333.674 7.0943 333.749;-360.02 7.48851 360.098;-381.103 7.88225 381.184;-409.799 8.21114 409.882;,0.00913924 -0.0237696 -0.000303686 0.0254678;0.0130607 -0.0277183 -3.39686e-05 0.0306412;-0.0141759 0.05505 -0.00294335 0.0569221;0.00912868 -0.0207309 -0.000548673 0.0226584;-0.0144651 -0.00643675 -0.00367526 0.0162536;0.00935626 0.011448 0.000247679 0.014787;-0.0144616 -0.0053826 -0.00359426 0.0158439;-0.014464 0.00626916 -0.00364905 0.016181;0.0129645 -0.028976 -0.00226977 0.0318251;-0.0182706 0.0525911 -0.00574085 0.0559696;0.0129611 -0.0149391 -0.00234831 0.0199169;-0.0144693 -0.00712588 -0.003773 0.0165643;0.00948422 0.0506969 0.00172396 0.0516053;-0.0144816 -0.008917 -0.00405797 0.0174842;0.0132432 -0.0208824 0.00420613 0.0250828;0.00944191 0.0509621 0.00223819 0.0518777;-0.0108764 -0.0367403 -0.000659046 0.0383221;0.00936243 0.00644622 0.00488236 0.0123712;
193,8,20,30.4705,0.0798061 0.0123596 0.0807575,-0.051378 0.120555 0.131046;0.235865 -2.13583 2.14881;0.427589 -4.03257 4.05518;0.665541 -5.57271 5.61231;0.870107 -6.57344 6.63077;1.01973 -7.20052 7.27237;1.1174 -7.51128 7.59394;1.15211 -7.55537 7.64271;1.22284 -7.40729 7.50754;1.1287 -6.89271 6.98452;1.16255 -6.34937 6.45492;1.15659 -5.71168 5.82761;1.04112 -4.90986 5.01903;0.896559 -4.09636 4.19333;0.717849 -3.22129 3.3003;0.619669 -2.38412 2.46334;0.635147 -1.52775 1.65452;0.618134 -0.712521 0.94328;0.578805 -0.159543 0.600391;,0.00423978 0.00144458 -0.00524324 0.00689595;-0.00153539 9.53891e-05 -0.000423163 0.00159549;-0.00503047 0.000519662 0.00167923 0.00532874;0.000100661 1.19074e-05 -0.000544462 0.000553817;0.00255858 2.75559e-05 -0.0027649 0.00376719;-0.0051268 -0.000899195 0.0026172 0.00582601;0.00232907 0.000470036 -0.002708 0.0036026;0.000843773 0.000495743 -0.000864243 0.00130561;-0.00404318 -0.00120359 0.00394743 0.00577738;0.00153342 0.00166221 -0.00274288 0.00355495;-0.000311333 -0.000799439 0.000143935 0.000869913;-0.0026335 -0.000928728 0.00308375 0.00416021;0.0053677 0.00173021 -0.00452568 0.00723102;-0.00108241 0.000985454 0.000285576 0.0014914;-0.000705651 0.00134313 0.000226298 0.001534;-0.000594711 0.000151224 0.00052215 0.000805723;-0.00404578 -0.00204051 0.00251883 0.00518426;0.00597767 1.97532e-05 -0.00503232 0.00781391;-0.00150574 -0.000698337 0.0022858 0.00282485;
195,9,20,60.2324,0.0481746 -0.0107117 0.0493511,-0.0135093 0.146369 0.146991;-0.430232 -1.86861 1.9175;-0.767986 -3.38916 3.47509;-1.01012 -4.30412 4.42106;-1.21473 -5.03102 5.17559;-1.3658 -5.34218 5.51401;-1.43259 -5.38155 5.56896;-1.53094 -5.11225 5.33656;-1.50182 -4.69787 4.93208;-1.51965 -4.1707 4.43893;-1.46906 -3.39566 3.69981;-1.4167 -2.5363 2.90515;-1.28098 -1.81552 2.22194;-1.15896 -1.06439 1.57356;-1.22104 -0.218744 1.24048;-1.15382 0.638417 1.31866;-1.04475 1.48293 1.814;-0.972912 2.01547 2.23801;-0.855025 2.68143 2.81445;,-0.00153694 0.000551315 -0.000869321 0.00184983;0.00255629 -0.000880232 -0.00273092 0.00384284;9.39452e-05 -0.000292354 -0.000736803 0.000798233;0.00249294 -0.00096305 -0.00391074 0.00473667;-0.00504411 0.00106663 0.0040646 0.00656519;0.00232792 -0.000647503 -0.00266049 0.00359398;0.000835027 -0.000537983 -0.000907311 0.00134533;-0.00414603 0.00169874 0.00222455 0.00500239;0.00160453 -0.000900785 -0.00131344 0.00226076;-0.000308545 0.000732609 0.000367795 0.000875893;-0.00274306 0.000804112 0.00111079 0.00306673;-0.00220153 0.000990445 0.000720038 0.00251916;-0.00103345 -0.000324103 0.00158828 0.00192242;0.00689935 -0.00182319 -0.00411971 0.00823997;-0.000609385 0.00273136 0.000372013 0.00282314;-0.00405535 0.00177366 0.00246718 0.00506741;-0.00160276 0.00066886 0.000653826 0.00185572;0.00605744 -0.00101799 -0.00356718 0.00710307;-0.00597215 0.00131199 0.00384729 0.00722424;
230,28,20,18.424,-0.0417113 0.0325623 0.0529163,-0.0471307 -0.0229916 0.0524396;-0.204394 0.359685 0.413703;-0.276131 0.705804 0.757897;-0.334301 0.91088 0.970289;-0.419097 1.06261 1.14227;-0.481638 1.17827 1.2729;-0.515078 1.2139 1.31866;-0.525881 1.21593 1.32478;-0.522283 1.17293 1.28396;1.30476 1.67446 2.12279;2.15104 1.26024 2.49303;9.03333 3.08824 9.54664;14.5534 2.30776 14.7352;18.2479 0.185242 18.2488;20.8044 -3.14694 21.0411;21.6539 -7.41554 22.8885;20.8281 -11.0654 23.585;18.2352 -14.8583 23.5221;13.0218 -18.2088 22.3859;,0.000522786 0.000855801 -8.0872e-05 0.0010061;0.00410725 0.00215629 -0.00332899 0.00570975;-0.000620259 -0.000742141 0.000429216 0.00105817;-0.004802 -0.00214927 0.00437849 0.00684468;0.00209757 0.000945738 -0.00115679 0.00257534;-0.00242403 -0.000793339 0.00194154 0.00320545;0.000930606 0.000306944 -0.000519394 0.00110906;0.000414526 -3.71957e-05 -0.000296657 0.000511097;-2.31693e-05 -0.000213452 3.64421e-05 0.000217777;0.00647615 -0.0232312 -0.0136336 0.0277039;-0.00666022 0.0110264 0.0108433 0.0168379;0.000467213 0.00551745 0.00196738 0.00587631;-0.00345775 -0.000163917 0.0051662 0.00621873;0.00392289 0.00469647 -0.00276842 0.0067164;0.00380078 0.00441231 -0.00361693 0.0068554;-0.00368211 0.00132376 0.00647964 0.00756941;0.00353131 0.00527999 -0.00519701 0.00820715;-0.000344303 0.00189879 -0.00151965 0.00245627;-0.00403958 0.0079899 0.00557857 0.0105488;
283,50,20,1.64044,0.173565 -0.061676 0.184197,0.438135 0.557526 0.709082;-17.1133 -3.42175 17.452;-39.4031 2.59397 39.4884;-60.7152 10.6644 61.6447;-86.2433 19.7541 88.4768;-117.186 29.7019 120.891;-143.866 37.5529 148.686;-175.385 45.7276 181.248;-211.306 53.9577 218.086;-243.262 60.157 250.59;-278.185 65.8254 285.867;-318.05 70.6122 325.794;-352.65 73.3584 360.199;-390.572 74.7793 397.667;-434.323 73.15 440.44;-466.888 73.0704 472.572;-503.932 72.5999 509.135;-540.02 73.8584 545.048;-578.597 75.5762 583.512;,0.0061737 -0.0103578 -0.013064 0.0177782;-0.00590926 0.00880285 -0.0162543 0.0194065;0.0138987 0.0163801 -0.00698855 0.0225903;-0.00935239 0.000613584 0.00670533 0.0115241;0.00198734 -0.00891888 0.00285989 0.00957471;0.00959293 0.0372522 -0.0032529 0.0386048;-0.00608884 -0.00845631 0.00406396 0.0111848;0.00929949 -0.0173951 0.000496817 0.0197311;-0.00232464 0.0304412 0.000305326 0.0305313;-0.00631391 -0.0157233 0.00428159 0.0174763;0.00514247 -0.0343557 -0.000836605 0.0347485;0.00535053 0.0275961 0.000488276 0.0281143;-0.00639551 -0.0251705 0.00577163 0.0266039;0.0128912 -0.0254073 0.000394321 0.0284933;0.0026912 0.0594733 0.02985 0.0665983;-0.00367971 -0.0581272 -0.0230435 0.0626363;-0.00267585 -0.0299887 -0.00134578 0.0301379;0.00908899 -0.0170004 -0.000712542 0.0192907;-0.0023375 0.0197253 0.00161554 0.019929;
362,56,20,1.04724,0.0840575 0.0915527 0.124288,0.704132 -0.384829 0.802431;-24.7599 9.66717 26.5802;-53.8142 19.9879 57.4063;-79.8824 28.1417 84.6944;-108.343 36.0708 114.19;-141.043 43.7629 147.676;-169.681 49.3965 176.725;-201.284 54.501 208.532;-237.763 58.8662 244.941;-265.805 60.8238 272.675;-297.552 62.0457 303.952;-328.809 62.9609 334.783;-362.416 64.0644 368.035;-391.227 65.152 396.615;-422.412 66.4164 427.602;-455.952 67.741 460.957;-485.388 68.9094 490.255;-515.547 69.9536 520.271;-546.464 71.0468 551.063;,0.00565378 -0.0192191 0.00332243 0.0203071;0.0134402 -0.0275052 0.00518267 0.0310489;-0.00230642 0.0249822 -1.54834e-05 0.0250885;0.00944133 -0.0251592 0.00595805 0.027525;0.00167091 -0.03762 0.00805442 0.0385088;0.00542832 0.021475 0.000726236 0.0221623;0.00149234 -0.0225903 0.00542691 0.0232809;-0.00642693 -0.0212087 0.00372056 0.0224713;-0.0065413 0.0606617 -0.00484355 0.0612054;0.0130695 -0.0412076 0.00198884 0.0432763;-0.00266813 -0.0232129 -0.00123502 0.0233983;-0.0142059 -0.0238694 0.00314897 0.0279548;0.00149221 0.0239431 -0.000187481 0.0239903;0.0051835 -0.0168861 -0.000971945 0.0176905;0.00125012 -0.0164824 -0.00151417 0.0165989;0.00140325 0.029531 -0.00248339 0.0296685;0.00128684 -0.000906235 -0.0021875 0.00269488;0.00131728 -0.0159215 -2.86899e-05 0.0159759;-0.00261873 -0.0183929 -0.00103644 0.0186073;
384,57,20,2.02141,-0.0823648 -0.0127106 0.0833398,0.529554 -0.123172 0.54369;-23.6582 10.8506 26.0278;-45.4142 19.7804 49.5349;-69.3074 28.646 74.9941;-96.6604 37.5493 103.698;-120.954 44.366 128.834;-147.722 50.8792 156.238;-178.56 57.406 187.561;-202.736 59.9776 211.422;-230.419 61.7522 238.55;-258.128 62.5045 265.588;-287.728 63.3798 294.626;-313.18 64.2404 319.701;-340.595 65.2503 346.789;-370.18 66.2743 376.066;-396.213 67.1492 401.863;-423.07 68.0068 428.501;-450.558 68.828 455.784;-480.079 69.6142 485.1;,0.00157694 -0.0131716 0.000459258 0.0132736;0.00910891 0.0220684 -0.00887611 0.025471;0.00147943 -0.0120276 0.000920542 0.0121532;-0.00238491 -0.0248005 0.00275991 0.0250673;-0.018349 0.0407789 -0.00860714 0.0455377;0.00527125 -0.0152627 0.000225594 0.0161489;-0.0222187 -0.00318055 -0.00203158 0.0225369;-0.00729676 0.0655969 -0.0243834 0.0703616;0.0139777 -0.030035 0.0222872 0.0399274;-0.00649321 -0.0120768 0.000694986 0.0137293;-0.00656855 -0.0131139 -0.000987203 0.0147001;-0.00250662 0.0286322 -0.00215269 0.0288222;-0.00265113 -0.0129924 -0.00121348 0.0133155;-0.00268176 -0.014589 -0.00192665 0.014958;-0.00246427 0.0333721 -0.00141383 0.0334928;-0.00254263 0.00322609 -0.00023566 0.00411438;0.0169311 -0.00100294 -0.000547961 0.0169696;-0.00645621 -0.00907523 0.000711315 0.0111601;-0.00625393 0.034637 0.000916368 0.035209;
607,63,20,0.400082,0.0993435 -0.00854492 0.0997103,0.632232 -0.270394 0.687627;-34.2707 10.0259 35.7071;-61.3297 13.8617 62.8767;-92.1663 16.6131 93.6516;-122.706 17.0823 123.89;-155.339 17.74 156.348;-183.183 18.4417 184.109;-213.28 19.2283 214.145;-245.648 20.0771 246.467;-274.076 20.9254 274.874;-303.252 21.806 304.035;-333.072 22.7275 333.846;-365.141 23.5933 365.902;-392.666 24.2522 393.414;-424.594 25.0304 425.331;-451.927 25.7723 452.661;-481.521 26.3675 482.242;-511.09 27.0222 511.804;-540.56 27.5634 541.262;,0.0170049 -0.0269903 0.00244994 0.0319945;-0.0118014 0.0760279 -0.0367927 0.0852831;0.0148862 -0.0404238 0.0439375 0.061532;-0.0140606 -0.00555932 0.00650359 0.0164591;0.00914993 -0.018093 0.000686816 0.0202867;-0.00636315 0.0333738 -0.00105955 0.0339915;-0.00262071 -0.0147324 -0.000637319 0.0149773;-0.00256676 -0.0147185 0.000646301 0.0149546;0.0131818 0.0292987 -0.00132429 0.0321547;-0.00254811 0.00119494 -0.000409064 0.00284395;-0.00261917 -0.0134708 -0.000600718 0.0137362;-0.0065319 -0.015921 -0.00107078 0.0172421;-0.00241759 0.0288952 -0.000810696 0.0290075;0.00910447 -0.0104328 -0.00114082 0.0138937;-0.00631382 0.0262292 -0.000484812 0.0269828;-0.00658791 -0.0194987 -0.00235487 0.0207158;0.00907378 -0.0103394 -0.00183079 0.0138776;-0.0104385 -0.0229322 -0.000964654 0.0252147;-0.0103776 -0.0262168 0.000453661 0.0281997;
895,71,20,1.97335,0.113443 0.0503235 0.124104,-1.81724 0.0456595 1.81781;-33.7394 0.653223 33.7457;-66.5431 1.23231 66.5545;-100.112 1.9178 100.13;-136.254 2.57633 136.279;-167.084 3.12981 167.113;-202.899 3.69338 202.933;-233.406 4.11976 233.442;-266.238 4.71256 266.279;-299.14 5.07767 299.183;-331.977 5.46242 332.022;-368.098 5.99298 368.146;-397.196 6.3872 397.247;-428.943 6.92195 428.999;-465.741 7.48149 465.801;-495.079 7.99813 495.144;-530.283 8.5828 530.352;-560.274 9.09611 560.347;-592.778 9.72991 592.858;,0.00920325 0.0224796 -0.00298961 0.0244738;-0.00640399 0.00671 0.000807341 0.00931059;0.00906036 -0.0203516 -0.00177879 0.0223482;-0.00643165 -0.00851096 0.00125189 0.010741;-0.00233162 0.0336399 0.00118044 0.0337412;0.00520291 -0.0174169 -0.000959728 0.0182028;-0.00615975 0.0307813 0.00307734 0.031542;0.00911573 -0.0216938 -0.000886892 0.0235479;-0.00645685 -0.0208398 0.000673333 0.0218276;0.00527902 -0.0209303 0.000825468 0.0216016;0.00524083 -0.0203434 -5.56604e-05 0.0210077;-0.00618104 0.037177 0.00111189 0.0377037;0.00516315 -0.0241414 -0.00185275 0.0247568;-0.0104465 -0.0411575 0.000338383 0.0424639;0.00536171 0.0383519 -0.00322426 0.0388589;-0.00653411 -0.0232976 -0.00109889 0.0242214;0.00525975 0.0273666 -0.00409592 0.0281668;-0.0065224 -0.0270853 -0.000825733 0.0278718;-0.0104473 -0.0316207 -0.00117364 0.0333225;
